ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
79041,Daniel Mesotitsch,M,33,180,78,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 20 kilometres,NA
79041,Daniel Mesotitsch,M,33,180,78,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
79041,Daniel Mesotitsch,M,37,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
79041,Daniel Mesotitsch,M,37,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,NA
79041,Daniel Mesotitsch,M,37,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
79041,Daniel Mesotitsch,M,37,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,NA
79041,Daniel Mesotitsch,M,37,180,78,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
79964,"Johann ""Hans"" Millonig",M,27,179,72,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
80205,Giuseppe Mion,M,24,180,85,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
80517,Christiane Mitterwallner,F,23,164,NA,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
81174,Susanne Moll,F,26,169,58,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,NA
82059,Thomas Morgenstern,M,19,184,67,Austria,AUT,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
82059,Thomas Morgenstern,M,19,184,67,Austria,AUT,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Gold
82059,Thomas Morgenstern,M,19,184,67,Austria,AUT,2006 Winter,2006,Winter,Torino,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
82059,Thomas Morgenstern,M,23,184,67,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
82059,Thomas Morgenstern,M,23,184,67,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
82059,Thomas Morgenstern,M,23,184,67,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Gold
82059,Thomas Morgenstern,M,27,184,67,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
82059,Thomas Morgenstern,M,27,184,67,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
82059,Thomas Morgenstern,M,27,184,67,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
82397,Christian Moser,M,21,181,67,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
82397,Christian Moser,M,21,181,67,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",NA
82397,Christian Moser,M,21,181,67,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Bronze
82412,Annemarie Moser-Prll,F,26,170,59,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,Gold
82412,Annemarie Moser-Prll,F,26,170,59,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
82412,Annemarie Moser-Prll,F,26,170,59,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,NA
82922,Manfred Mhr,M,20,175,80,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
82922,Manfred Mhr,M,26,175,80,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
82924,Josef Muigg,M,27,NA,NA,Austria-2,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
83123,Michael Mller,M,21,187,102,Austria-2,AUT,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
83123,Michael Mller,M,25,187,102,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Bobsleigh,Bobsleigh Men's Four,NA
84610,"Richard ""Rick"" Nasheim",M,31,180,85,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
84610,"Richard ""Rick"" Nasheim",M,35,180,85,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,21,167,65,Austria,AUT,1988 Winter,1988,Winter,Calgary,Speed Skating,Speed Skating Women's 500 metres,NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,21,167,65,Austria,AUT,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,21,167,65,Austria,AUT,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,25,167,65,Austria,AUT,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,25,167,65,Austria,AUT,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 1,500 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,25,167,65,Austria,AUT,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 3,000 metres",Bronze
85274,Emese Nemeth-Hunyady (-Jrvinen),F,25,167,65,Austria,AUT,1992 Winter,1992,Winter,Albertville,Speed Skating,"Speed Skating Women's 5,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,27,167,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,27,167,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
85274,Emese Nemeth-Hunyady (-Jrvinen),F,27,167,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
85274,Emese Nemeth-Hunyady (-Jrvinen),F,27,167,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 5,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,31,167,65,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,Speed Skating Women's 500 metres,NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,31,167,65,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 1,500 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,31,167,65,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 3,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,31,167,65,Austria,AUT,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Women's 5,000 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,35,167,65,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,Speed Skating Women's 500 metres,NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,35,167,65,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 1,500 metres",NA
85274,Emese Nemeth-Hunyady (-Jrvinen),F,35,167,65,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",NA
85308,Carsten Nentwig,M,25,189,90,Austria-2,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,NA
85308,Carsten Nentwig,M,27,189,90,Austria-2,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
85488,Angelika Neuner,F,22,172,64,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,Silver
85488,Angelika Neuner,F,24,172,64,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,NA
85488,Angelika Neuner,F,28,172,64,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Women's Singles,Bronze
85488,Angelika Neuner,F,32,172,64,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Women's Singles,NA
85489,Doris Neuner,F,20,174,61,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Women's Singles,Gold
85489,Doris Neuner,F,22,174,61,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,NA
85494,Reinhard Neuner,M,29,183,81,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
85494,Reinhard Neuner,M,29,183,81,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
85494,Reinhard Neuner,M,33,183,81,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
85496,Hubert Neuper,M,19,176,68,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",NA
85496,Hubert Neuper,M,19,176,68,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
86106,"Rudolf ""Rudi"" Nierlich",M,21,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
86106,"Rudolf ""Rudi"" Nierlich",M,21,NA,NA,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Slalom,NA
86715,Andreas Ndl,M,26,187,90,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
87738,Kurt Oberhller,M,30,186,85,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,NA
87738,Kurt Oberhller,M,30,186,85,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,NA
87744,Daniel Oberkofler,M,25,183,74,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
87751,Brigitte Obermoser,F,21,171,75,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,NA
87751,Brigitte Obermoser,F,25,171,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Downhill,NA
87751,Brigitte Obermoser,F,25,171,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
88110,Katrin Ofner,F,19,170,63,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
88110,Katrin Ofner,F,23,170,63,Austria,AUT,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Women's Ski Cross,NA
88111,Klaus Ofner,M,19,184,78,Austria,AUT,1988 Winter,1988,Winter,Calgary,Nordic Combined,Nordic Combined Men's Individual,NA
88111,Klaus Ofner,M,23,184,78,Austria,AUT,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Team,Bronze
88111,Klaus Ofner,M,23,184,78,Austria,AUT,1992 Winter,1992,Winter,Albertville,Nordic Combined,Nordic Combined Men's Individual,NA
89443,Christian Orlainsky,M,17,175,75,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
89443,Christian Orlainsky,M,17,175,75,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Slalom,NA
89619,Patrick Ortlieb,M,24,189,92,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
89619,Patrick Ortlieb,M,24,189,92,Austria,AUT,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Super G,NA
89619,Patrick Ortlieb,M,26,189,92,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Men's Downhill,NA
92224,Franz Paulweber,M,27,172,70,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,NA
92224,Franz Paulweber,M,27,172,70,Austria-2,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,NA
92684,Nicola Pederzolli (-Rottmann),F,23,162,54,Austria,AUT,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Halfpipe,NA
92684,Nicola Pederzolli (-Rottmann),F,27,162,54,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Snowboarding,Snowboarding Women's Halfpipe,NA
93085,Markus Penz,M,30,180,72,Austria,AUT,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Men's Skeleton,NA
93086,Peter Penz,M,29,187,95,Austria-2,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,NA
93497,Wolfgang Perner,M,26,184,75,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
93497,Wolfgang Perner,M,26,184,75,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
93497,Wolfgang Perner,M,30,184,75,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
93497,Wolfgang Perner,M,30,184,75,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,NA
93497,Wolfgang Perner,M,30,184,75,Austria,AUT,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
93497,Wolfgang Perner,M,34,184,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,Bronze
93497,Wolfgang Perner,M,34,184,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
93497,Wolfgang Perner,M,34,184,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,NA
93497,Wolfgang Perner,M,34,184,75,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
93497,Wolfgang Perner,M,38,184,75,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
93497,Wolfgang Perner,M,38,184,75,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,NA
93497,Wolfgang Perner,M,38,184,75,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,NA
93675,Christian Perthaler,M,29,183,90,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
93675,Christian Perthaler,M,33,183,90,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
94059,Helmut Petrik,M,22,187,91,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
94328,Gerhard Pfaffenbichler,M,26,190,88,Austria,AUT,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Downhill,NA
94346,Viktor Pfeifer,M,18,182,62,Austria,AUT,2006 Winter,2006,Winter,Torino,Figure Skating,Figure Skating Men's Singles,NA
94346,Viktor Pfeifer,M,22,182,62,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Men's Singles,NA
94346,Viktor Pfeifer,M,26,182,62,Austria,AUT,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Men's Singles,NA
94360,Daniel Pfister,M,19,183,92,Austria,AUT,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,NA
94360,Daniel Pfister,M,23,183,92,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Men's Singles,NA
94360,Daniel Pfister,M,27,183,92,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,NA
94361,Manuel Pfister,M,21,174,86,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Luge,Luge Men's Singles,NA
94378,Martin Pfurtscheller,M,25,175,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
94378,Martin Pfurtscheller,M,25,175,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,NA
94378,Martin Pfurtscheller,M,25,175,65,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
94891,Patrick Pilloni,M,27,182,86,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95033,"Friedrich ""Fritz"" Pinter",M,27,186,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 20 kilometres,NA
95033,"Friedrich ""Fritz"" Pinter",M,27,186,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
95033,"Friedrich ""Fritz"" Pinter",M,35,186,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,NA
95036,Jrgen Pinter,M,26,178,74,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,NA
95036,Jrgen Pinter,M,26,178,74,Austria,AUT,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,NA
95412,Birgit Platzer,F,21,170,63,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,NA
95413,Martin Platzer,M,20,187,88,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95413,Martin Platzer,M,24,187,88,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95505,"Maximilian ""Max"" Pltzeneder",M,26,173,75,Austria,AUT,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Men's Halfpipe,NA
95571,Herbert Pck,M,26,179,76,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95571,Herbert Pck,M,30,179,76,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95573,Thomas Pck,M,20,184,94,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
95573,Thomas Pck,M,32,184,94,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
96739,Manfred Pranger,M,24,184,86,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,NA
96739,Manfred Pranger,M,32,184,86,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,NA
97110,Markus Prock,M,19,184,89,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Men's Singles,NA
97110,Markus Prock,M,23,184,89,Austria,AUT,1988 Winter,1988,Winter,Calgary,Luge,Luge Men's Singles,NA
97110,Markus Prock,M,27,184,89,Austria,AUT,1992 Winter,1992,Winter,Albertville,Luge,Luge Men's Singles,Silver
97110,Markus Prock,M,29,184,89,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Men's Singles,Silver
97110,Markus Prock,M,33,184,89,Austria,AUT,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,NA
97110,Markus Prock,M,37,184,89,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,Bronze
97180,Cornelia Prll,F,19,173,59,Austria,AUT,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,NA
97184,Andreas Prommegger,M,25,180,80,Austria,AUT,2006 Winter,2006,Winter,Torino,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
97184,Andreas Prommegger,M,29,180,80,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
97184,Andreas Prommegger,M,33,180,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Giant Slalom,NA
97184,Andreas Prommegger,M,33,180,80,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Men's Parallel Slalom,NA
97591,Bernhard Purkrabek,M,25,182,72,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,NA
97614,Michael Puschacher,M,25,188,84,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
97629,Andreas Pusnik (Puschnig-),M,21,178,80,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
97629,Andreas Pusnik (Puschnig-),M,25,178,80,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
97630,Gerhard Pusnik (Puschnig-),M,21,175,84,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
97630,Gerhard Pusnik (Puschnig-),M,27,175,84,Austria,AUT,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
97630,Gerhard Pusnik (Puschnig-),M,31,175,84,Austria,AUT,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
98276,Michael Raffl,M,25,187,93,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
98277,Peter Raffl,M,24,183,83,Austria,AUT,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
98277,Peter Raffl,M,28,183,83,Austria,AUT,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
98278,Thomas Raffl,M,27,193,103,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
98401,Benjamin Raich,M,23,182,83,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
98401,Benjamin Raich,M,23,182,83,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
98401,Benjamin Raich,M,23,182,83,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Combined,Bronze
98401,Benjamin Raich,M,27,182,83,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,NA
98401,Benjamin Raich,M,27,182,83,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,Gold
98401,Benjamin Raich,M,27,182,83,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Slalom,Gold
98401,Benjamin Raich,M,27,182,83,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Combined,NA
98401,Benjamin Raich,M,31,182,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Super G,NA
98401,Benjamin Raich,M,31,182,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
98401,Benjamin Raich,M,31,182,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,NA
98401,Benjamin Raich,M,31,182,83,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Combined,NA
98401,Benjamin Raich,M,35,182,83,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
98401,Benjamin Raich,M,35,182,83,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Men's Slalom,NA
98402,Carina Raich (-Stecher),F,22,168,56,Austria,AUT,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Slalom,NA
98420,Gerhard Rainer,M,31,187,93,Austria-1,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Two,NA
98420,Gerhard Rainer,M,31,187,93,Austria-2,AUT,1992 Winter,1992,Winter,Albertville,Bobsleigh,Bobsleigh Men's Four,NA
98606,Maria Ramberger,F,23,166,55,Austria,AUT,2010 Winter,2010,Winter,Vancouver,Snowboarding,Snowboarding Women's Boardercross,NA
98606,Maria Ramberger,F,27,166,55,Austria,AUT,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Boardercross,NA
99483,Gerhard Redl,M,21,180,93,Austria-2,AUT,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,NA
99483,Gerhard Redl,M,25,180,93,Austria-2,AUT,1988 Winter,1988,Winter,Calgary,Bobsleigh,Bobsleigh Men's Four,NA
99483,Gerhard Redl,M,31,180,93,Austria-1,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
99496,Franz Rednak,M,30,174,77,Austria-1,AUT,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Four,NA
99660,"Johannes ""Hannes"" Reichelt",M,25,184,82,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Super G,NA
99847,Mario Reiter,M,27,176,78,Austria,AUT,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Men's Slalom,NA
